GEOID,STATEFP,CountyMatch,state,CountyClean,id,small_tree_node,large_tree_node,contrib,sub_date,county,zone,soil,above_stories,below_stories,area,age,model,historic,base_year,c_total,source,scope,add_space,p_obj,rehab1,rehab2,rehab3,rehab4,rehab5,rehab6,asbestos,disabled,sys_imp,repair,occup_cond,structure,ext_falling,selected_ints,all_ints,c_struct,uncert_areas,uncert_total,uncert_struct,c_relocation,c_a_e_fees,c_proj_mgr,duration,c_repair,c_asbestos,c_disabled,c_sys_imp,c_nonstruct,plan,base_x,base_y,floor_x,floor_y,story_h,total_h,roofframe,floorframe,diaphragm,cladding,settling,condition_type,column_type,bearing_walls,foundations,long_lateral,tran_lateral,cost_per_sf,timefactor,statefactor,totalfactor,f_c_total,f_c_struct,f_c_relocation,f_c_a_e_fees,f_c_proj_mgr,f_c_repair,f_c_asbestos,f_c_disabled,f_c_sys_imp,f_c_nonstruct,qualityfactor,code_used,special,rehab,stories,bldg_age_now,bldg_age,lnage,age0,bldg_group,bldg_group_dummy,model_dummy,seismicity,seismicity_dummy,zone_dummy,p_obj_dummy,s_p,s_p_dummy,historic_dummy,area_group,IsCity,COUNTYNAME,COUNTYFP,wmean_haz_pga050,mean_haz_pga050,med_haz_pga050,max_haz_pga050,min_haz_pga050,wmean_haz_pga250,mean_haz_pga250,med_haz_pga250,max_haz_pga250,min_haz_pga250,wmean_haz_5hz050,mean_haz_5hz050,med_haz_5hz050,max_haz_5hz050,min_haz_5hz050,wmean_haz_5hz250,mean_haz_5hz250,med_haz_5hz250,max_haz_5hz250,min_haz_5hz250,wmean_haz_1hz050,mean_haz_1hz050,med_haz_1hz050,max_haz_1hz050,min_haz_1hz050,wmean_haz_1hz250,mean_haz_1hz250,med_haz_1hz250,max_haz_1hz250,min_haz_1hz250,state_haz_pga050,state_pop_pga050,state_area_pga050,state_haz_pga250,state_pop_pga250,state_area_pga250,state_haz_5hz050,state_pop_5hz050,state_area_5hz050,state_haz_5hz250,state_pop_5hz250,state_area_5hz250,state_haz_1hz050,state_pop_1hz050,state_area_1hz050,state_haz_1hz250,state_pop_1hz250,state_area_1hz250,county_haz_pga050,county_pop_pga050,county_area_pga050,county_haz_pga250,county_pop_pga250,county_area_pga250,county_haz_5hz050,county_pop_5hz050,county_area_5hz050,county_haz_5hz250,county_pop_5hz250,county_area_5hz250,county_haz_1hz050,county_pop_1hz050,county_area_1hz050,county_haz_1hz250,county_pop_1hz250,county_area_1hz250,zone_pga050,seismicity_pga050,c_ca1993,c_bci1993,c_bci2016,c_bciCA16,c_cci1993,c_cci2016,bci2016,ystruct,ylevel,ytotal,height_dummy,age_dummy,ystruct16,ystruct19,sp_dummy,bp_dummy,bs_dummy
,,,BC,BURBY,671,9,23,RICHARDIREDALE,1993-07-08,BUR BY,5,,2,0,78000,1956,C2,N,1991,467700,S,ADD,,DC,BF,EW,SF,WT,,,N,N,Y,N,TR,I,I,I,NE,314400,G,P,P,,,,,,,,153300,,L,,,,,14,28,C,C,C,N,N,G,C,,SF,SW,SW,4.03,1.0596,1.02968,1.09107,510293,343032,0,0,0,0,0,0,167261,0,5,BCBC,,,2,61,35,3.5553480614894135,0,8,8,C2,H,H,5,DC,7,7,N,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510293.439,452154.0630107047,851939.1474283806,1725422036.217165,410415.54659190984,814371.5778631793,1.669508330536032,4.397851384615384,343032.408,6.542223576923077,Low Rise,1950-1970,7.342249523074807,7.980875655196992,,8:DC,
,,,BC,BURBY,672,9,18,RICHARDIREDALE,1993-07-08,BUR BY,5,,1,0,14000,1956,C2,N,1991,260200,S,ADD,,DC,EW,SD,,,,,N,N,Y,N,TR,I,I,I,NE,174900,G,P,P,,,,,,,,85300,,R,111,69,111,69,25,25,W,,W,N,N,G,S,C,SF,SW,SW,12.49,1.0596,1.02968,1.09107,283896,190828,0,0,0,0,0,0,93068.2,0,5,,,,1,61,35,3.5553480614894135,0,8,8,C2,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283896.414,251551.18066150387,473967.4281823062,959920491.3912898,228330.39389184292,453067.1040410503,1.669508330536032,13.630581642857143,190828.143,20.278315285714285,Low Rise,1950-1970,22.756369602801513,24.735710165241827,,8:DC,
,,,BC,BURBY,673,10,18,RICHARDIREDALE,1993-07-08,BUR BY,5,,1,0,18000,1975,C2,N,1991,334500,S,MIN,,DC,EW,SD,,,,,N,N,Y,N,TR,I,I,I,NE,224900,G,P,P,,,,,,,,,,L,130,100,130,100,25,25,S,,W,N,N,G,C,,SF,SW,SW,12.49,1.0596,1.02968,1.09107,364963,245381,0,0,0,0,0,0,0,0,5,,,,1,42,16,2.772588722239781,0,8,8,C2,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364962.915,323381.51395569963,609308.6269292138,1234025381.900025,293530.04134058976,582440.2240650704,1.669508330536032,13.6323135,245381.643,20.2757175,Low Rise,Post-1970,22.759260952728813,24.738853003710187,,8:DC,
,,,BC,BURBY,674,12,32,RICHARDIREDALE,1993-07-07,BUR BY,5,,2,0,24250,1956,C3,N,1991,164200,S,ADD,,DC,BF,EW,SF,,,,N,N,Y,N,TR,I,I,I,NE,110400,G,P,P,,,,,,,,,,OT,,,,,14,28,C,C,C,N,N,G,C,,SF,SW,SW,4.55,1.0596,1.02968,1.09107,179154,120454,0,0,0,0,0,0,0,0,5,,,,2,61,35,3.5553480614894135,0,4,4,C3,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179153.694,158742.13629753626,299098.5845793031,605760740.53209,144088.58830530595,285909.37157394487,1.669508330536032,4.967180536082474,120454.128,7.387781195876288,Low Rise,1950-1970,8.292749284266124,9.014049532020717,,4:DC,
,,,BC,COQUITLAM,599,11,26,SANDWELL,1993-07-08,COQUITLAM,5,,2,1,32000,1969,S5,N,1991,419000,S,MIN,,DC,SW,BF,SD,WT,,,N,N,N,N,TR,I,NE,NE,NE,419000,G,P,P,,48100,,,,,,,,R,220,73,220,73,12,23.5,TT,TT,MDF,N,N,G,S,,SF,SW,SW,13.09,1.0596,1.02968,1.09107,457158,457158,0,52480.4,0,0,0,0,0,0,6,1990 NBCC ,,,3,48,22,3.091042453358316,0,7,7,S5,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457158.33,405072.808213567,763229.6403089404,1545759745.9375498,367680.38063290616,729573.8531637206,1.669508330536032,14.286197812500001,457158.33,14.286197812500001,Low Rise,1950-1970,23.85092625965439,25.925470952921053,,7:DC,
,,,BC,COQUITLAM,600,9,28,SANDWELL,1993-07-08,COQUITLAM,5,,1,0,20000,1969,URM,N,1991,648000,S,MIN,,DC,SW,SD,WT,,,,N,N,N,N,TR,I,NE,I,NE,548000,G,P,P,,74400,,,,,,,100000,R,179,136,179,136,20.5,20.5,TT,,MDF,N,N,G,,URM,SF,SW,SW,27.4,1.0596,1.02968,1.09107,707013,597906,0,81175.5,0,0,0,0,0,109107,6,1990 NBCC ,,,1,48,22,3.091042453358316,0,1,1,URM,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707013.36,626461.0494567814,1180364.6943202706,2390578318.2995996,568632.1877091245,1128314.6941529615,1.669508330536032,29.895318,597906.36,35.350668,Low Rise,1950-1970,49.91048244502379,54.251677640862,,1:DC,
,,,BC,COQUITLAM,601,9,28,SANDWELL,1993-07-08,COQUITLAM,5,,1,0,18600,1969,URM,N,1991,173000,S,MIN,,DC,SW,SD,,,,,N,N,N,N,TR,I,NE,NE,NE,173000,G,P,P,,19900,,,,,,,,L,184,118,184,118,15,15,TT,,MDF,N,N,G,,URM,SF,SW,SW,9.3,1.0596,1.02968,1.09107,188755,188755,0,21712.3,0,0,0,0,0,0,6,1990 NBCC ,,,1,48,22,3.091042453358316,0,1,1,URM,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188755.11,167249.63203089996,315128.2285762451,638225384.3608499,151810.75381740517,301232.16371676285,1.669508330536032,10.148124193548385,188755.11,10.148124193548385,Low Rise,1950-1970,16.94237788044328,18.41601960573959,,1:DC,
,,,BC,COQUITLAM,602,9,28,SANDWELL,1993-07-08,COQUITLAM,5,,1,0,6000,1961,URM,N,1991,207000,S,MIN,,DC,MF,EW,SD,WT,,,N,N,N,N,TR,I,NE,NE,NE,207000,G,P,P,,16200,,,,,,,,R,93,71,93,71,11,11,W,,W,N,N,G,,URM,SF,SW,SW,34.5,1.0596,1.02968,1.09107,225851,225851,0,17675.3,0,0,0,0,0,0,6,1990 NBCC ,,,1,56,30,3.4011973816621555,0,1,1,URM,H,H,5,DC,7,7,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225851.49,200119.50190980514,377060.9440189753,763656962.7901499,181646.39329597034,360433.86063219607,1.669508330536032,37.641915,225851.49,37.641915,Low Rise,1950-1970,62.84349066982922,68.30959410984448,,1:DC,
,,,BC,COQUITLAM,603,12,33,SANDWELL,1993-07-08,COQUITLAM,5,,2,0,49000,1958,C3,N,1992,714800,S,MIN,,DC,SW,SF,WT,,,,N,N,N,N,TR,I,OK,NE,NE,714800,G,P,P,,41800,,,,,,,,R,350,60,350,60,,,C,C,C,N,N,G,C,,SF,SW,SW,14.59,1.0286,1.02968,1.05911,757055,757055,0,44271,0,0,0,0,0,0,6,1990 NBCC ,,,2,59,34,3.5263605246161616,0,4,4,C3,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757051.828,670798.4735423595,1263904.3334935312,2559770137.6475797,608876.8070306788,1208170.5242002222,1.669508330536032,15.450037306122448,757051.828,15.450037306122448,Low Rise,1950-1970,25.793965989663903,28.03751555581536,,4:DC,
,,,BC,COQUITLAM,604,9,28,SANDWELL,1993-07-08,COQUITLAM,5,,1,0,38000,1958,URM,N,1992,519800,S,MIN,,DC,SW,BF,SD,,,,N,N,N,N,TR,I,OK,NE,NE,519800,G,P,P,,30800,,,,,,,,R,200,170,200,170,,,W,,W,N,N,G,S,URM,SF,SW,SW,13.68,1.0286,1.02968,1.05911,550528,550528,0,32620.7,0,0,0,0,0,0,6,1990 NBCC ,,,1,59,34,3.5263605246161616,0,1,1,URM,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550525.378,487802.24754801136,919106.704742498,1861455676.48183,442773.03342829726,878577.2782306598,1.669508330536032,14.487509947368421,550525.378,14.487509947368421,Low Rise,1950-1970,24.18701854585521,26.290796421145718,,1:DC,
,,,BC,COQUITLAM,605,9,28,SANDWELL,1993-07-08,COQUITLAM,5,,1,0,16000,1967,URM,N,1992,250700,S,MIN,,DC,SW,SD,,,,,N,N,N,N,TR,I,OK,NE,NE,250700,G,P,P,,14700,,,,,,,,R,150,100,150,100,,,W,,W,N,N,G,URM,URM,SF,SW,SW,15.67,1.0286,1.02968,1.05911,265520,265520,0,15569,0,0,0,0,0,0,6,1990 NBCC ,,,1,50,25,3.2188758248682006,0,1,1,URM,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265518.877,235267.45567581075,443285.977066072,897781720.0730948,213549.8258570106,423738.59879266325,1.669508330536032,16.5949298125,265518.877,16.5949298125,Low Rise,1950-1970,27.7053735666295,30.11517665276149,,1:DC,
,,,BC,COQUITLAM,606,9,28,SANDWELL,1993-07-08,COQUITLAM,5,,1,0,7600,1965,URM,N,1993,148000,S,MIN,,DC,SW,EW,SD,,,,N,N,N,N,TR,I,NE,NE,NE,148000,G,P,P,,16100,,,,,,,,L,172,139,172,139,,,W,,W,N,Y,G,,URM,SF,SW,SW,19.47,1,1.02968,1.02968,152393,152393,0,16577.9,0,0,0,0,0,0,6,1990 NBCC ,,,1,52,28,3.332204510175204,0,1,1,URM,H,H,5,DC,7,7,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152392.63999999998,135030.05542057857,254420.78199237853,515275328.1103999,122565.37878431185,243201.70554169212,1.669508330536032,20.051663157894733,152392.63999999998,20.051663157894733,Low Rise,1950-1970,33.4764186832077,36.388185126689535,,1:DC,
,,,BC,COQUITLAM,607,9,27,SANDWELL,1993-07-08,COQUITLAM,5,,1,0,2900,1965,URM,N,1993,65000,S,MIN,,DC,SW,EW,SD,,,,N,N,N,N,TR,I,NE,NE,NE,65000,G,P,P,,7100,,,,,,,,R,75,39,75,39,,,W,,W,N,Y,G,,URM,SF,SW,SW,22.41,1,1.02968,1.02968,66929.5,66929.5,0,7310.76,0,0,0,0,0,0,6,1990 NBCC ,,,1,52,28,3.332204510175204,0,1,1,URM,H,H,5,DC,7,7,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66929.2,59303.740556335186,111738.8569561122,226303353.56199998,53829.38933094778,106811.55986628371,1.669508330536032,23.07903448275862,66929.2,23.07903448275862,Low Rise,1950-1970,38.53064032969386,41.882021091762894,,1:DC,
,,,BC,COQUITLAM,608,9,28,SANDWELL,1993-07-08,COQUITLAM,5,,1,0,26000,1963,URM,N,1993,457000,S,MIN,,DC,SW,EW,SD,,,,N,N,N,N,TR,I,NE,I,NE,450000,G,P,P,,50000,,,,,,,,R,172,150,172,150,,,W,,W,N,Y,G,,URM,SF,SW,SW,17.31,1,1.02968,1.02968,470566,463358,0,51484.2,0,0,0,0,0,0,6,1990 NBCC ,,,1,54,30,3.4011973816621555,0,1,1,URM,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470563.75999999995,416950.9143730028,785610.117368358,1591086655.0435996,378462.0142191251,750967.4285983332,1.669508330536032,17.821384615384613,463355.99999999994,18.098606153846152,Low Rise,1950-1970,29.75295007707129,32.340850606361286,,1:DC,
,,,BC,COQUITLAM,609,9,23,SANDWELL,1993-07-08,COQUITLAM,5,S1,2,0,4000,1969,RM1,N,1993,110000,S,MIN,,DC,SW,SD,WT,,,,N,N,N,N,TR,I,NE,I,NE,105000,G,P,P,,13500,,,,,,,4800,L,,,,,,,TT,C,W,N,N,G,C,RM,SF,SW,SW,26.25,1,1.02968,1.02968,113265,108117,0,13900.7,0,0,0,0,0,4942.49,6,1990 NBCC ,,,2,48,24,3.1780538303479458,0,3,3,RM1,H,H,5,DC,7,7,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113264.79999999999,100360.17632610569,189096.52715649756,382974906.02799994,91095.88963698853,180758.0243890955,1.669508330536032,27.0291,108116.4,28.3162,Low Rise,1950-1970,45.12530761689146,49.050290086314625,,3:DC,
,,,BC,COQUITLAM,610,9,23,SANDWELL,1993-07-08,COQUITLAM,5,S1,2,0,12000,1969,RM1,N,1993,331000,S,MIN,,DC,SW,SD,WT,,,,N,N,N,N,TR,I,NE,I,NE,316000,G,P,P,,40600,,,,,,,14500,R,,,,,,,W,C,W,N,N,G,C,RM,SF,SW,SW,26.33,1,1.02968,1.02968,340826,325380,0,41805.2,0,0,0,0,0,14930.4,6,1990 NBCC ,,,2,48,24,3.1780538303479458,0,3,3,RM1,H,H,5,DC,7,7,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340824.07999999996,301992.89421764534,569008.6408072789,1152406308.1387997,274115.813362211,543917.32793446,1.669508330536032,27.114906666666666,325378.88,28.40200666666666,Low Rise,1950-1970,45.26856256170699,49.206005292937846,,3:DC,
,,,BC,COQUITLAM,611,9,23,SANDWELL,1993-07-08,COQUITLAM,5,S1,1,0,4700,1969,RM1,N,1993,129000,S,MIN,,DC,SW,SD,WT,,,,N,N,N,N,TR,I,NE,I,NE,124000,G,P,P,,15900,,,,,,,5700,R,,,,,,,W,,W,N,N,G,,RM,SF,SW,SW,26.38,1,1.02968,1.02968,132829,127681,0,16372,0,0,0,0,0,5869.2,6,1990 NBCC ,,,1,48,24,3.1780538303479458,0,3,3,RM1,H,H,5,DC,7,7,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132828.72,117695.11587334215,221758.65457443806,449125117.0692,106830.63421065021,211979.86496539382,1.669508330536032,27.166025531914894,127680.31999999999,28.261429787234043,Low Rise,1950-1970,45.35390593308646,49.298771799011256,,3:DC,
,,,BC,COTTLEHILL,517,14,43,BCHYDRO,1993-07-07,COTTLEHILL,5,S1,1,0,820,1967,RM1,N,1993,28500,S,MIN,,IO,BF,SD,,,,,N,N,N,N,TR,I,I,NE,NE,28500,G,P,P,,2500,,,,,,,,R,40,20,40,20,12,12,W,,W,M,N,G,RM,RM,SF,SW,SW,34.76,1,1.02968,1.02968,29346,29346,0,2574.21,0,0,0,0,0,0,5,NBCC 1990 (I=1 5) ,,,1,50,26,3.258096538021482,0,3,3,RM1,H,H,5,IO,11,11,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29345.879999999997,26002.40932085466,48993.19112691073,99225316.56179999,23602.116860492486,46832.76086444747,1.669508330536032,35.78765853658536,29345.879999999997,35.78765853658536,Low Rise,1950-1970,59.7477940572082,64.94463495748974,,3:IO,
,,,BC,COTTLEHILL,518,4,11,BCHYDRO,1993-07-07,COTTLEHILL,5,S1,1,0,820,1967,RM1,N,1993,16500,S,MIN,,LS,EW,SD,WT,,,,N,N,N,N,TR,I,I,NE,NE,16500,G,P,P,,,,,,,,,,R,40,20,40,20,12,12,W,,W,M,N,G,RM,RM,SF,SW,SW,20.12,1,1.02968,1.02968,16989.8,16989.8,0,0,0,0,0,0,0,0,5,1990 NBCC (I=0 75),,,1,50,26,3.258096538021482,0,3,3,RM1,H,H,5,LS,3,3,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16989.719999999998,15054.026448915854,28364.47907347463,57446235.90419999,13664.383445548281,27113.703658364324,1.669508330536032,20.719170731707315,16989.719999999998,20.719170731707315,Low Rise,1950-1970,34.5908281383837,37.59952550170458,,3:LS,
,,,BC,CRANBROOK,497,15,42,BCHYDRO,1993-07-07,CRANBROOK,2,S1,1,0,3026,1970,URM,N,1992,87000,S,MIN,,IO,SD,WT,SF,,,,N,N,N,N,V,I,OK,NE,NE,55000,G,P,P,,9000,,,,,,,,R,89,34,89,34,12,12,S,,MD,N,N,G,C,URM,SF,SW,SW,18.18,1.0286,1.02968,1.05911,92143,58251.3,0,9532.03,0,0,0,0,0,0,5,1990 NBCC (I=1 5) ,,,1,47,22,3.091042453358316,0,1,1,URM,L,L,2,IO,9,9,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92142.56999999999,81644.4700590169,153832.78821199946,311555682.67394996,74107.83745337026,147049.29435565099,1.669508330536032,19.2501817580965,58251.05,30.45028750826173,Low Rise,Post-1970,32.13833880947487,34.93371956331936,,1:IO,
,,,BC,CRANBROOK,498,15,42,BCHYDRO,1993-07-07,CRANBROOK,2,S1,1,0,1729,1980,URM,N,1992,29000,S,MIN,,IO,SD,,,,,,N,N,N,N,,I,OK,NE,NE,18000,G,P,P,,3000,,,,,,,,R,91,19,91,19,12,12,W,,W,N,N,G,,URM,SF,SW,SW,10.41,1.0286,1.02968,1.05911,30714.3,19064.1,0,3177.34,0,0,0,0,0,0,5,1990 NBCC (I=1 5) ,,,1,37,12,2.4849066497880004,0,1,1,URM,L,L,2,IO,9,9,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30714.19,27214.823353005635,51277.59607066649,103851894.22464998,24702.612484456753,49016.43145188367,1.669508330536032,11.026015037593984,19063.98,17.764135338345863,Low Rise,Post-1970,18.40802395787872,20.00914703375444,,1:IO,
,,,BC,CRANBROOK,499,15,42,BCHYDRO,1993-07-07,CRANBROOK,2,S1,1,0,1802,1980,URM,N,1992,64000,S,MIN,,IO,SD,SF,WT,,,,N,N,N,N,,I,OK,NE,NE,41000,G,P,P,,6000,,,,,,,,R,53,34,53,34,14,14,S,,MD,N,N,G,C,URM,SF,SW,SW,22.75,1.0286,1.02968,1.05911,67783.3,43423.7,0,6354.69,0,0,0,0,0,0,5,1990 NBCC (I=1 5) ,,,1,37,12,2.4849066497880004,0,1,1,URM,L,L,2,IO,9,9,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67783.04,60060.29981352967,113164.34994905707,229190387.25439996,54516.11031052525,108174.19354898464,1.669508330536032,24.09739733629301,43423.51,37.61544950055494,Low Rise,Post-1970,40.23080559717797,43.73006610173322,,1:IO,
,,,BC,DAWSONCREEK,547,10,12,BCHYDRO,1993-07-07,DAWSONCREEK,2,S3,1,0,10600,1977,URM,N,1992,78000,S,MIN,,DC,BF,,,,,,N,N,N,N,,I,OK,I,NE,70000,F,P,P,,,,,,,,,8000,R,144,68,144,68,20,20,S,,MD,N,N,G,C,URM,SF,SW,SW,6.6,1.0286,1.02968,1.05911,82610.9,74138,0,0,0,0,0,0,0,8472.92,5,1990 NBCC (I=1 0 ASSUMED) ,,,1,40,15,2.70805020110221,0,1,1,URM,L,L,2,DC,5,5,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82610.58,73198.4903977393,137919.05150041333,279325784.46629995,66441.50944095265,131837.29838782505,1.669508330536032,6.994122641509434,74137.7,7.793450943396227,Low Rise,Post-1970,11.676746014790679,12.692385039283543,,1:DC,
,,,BC,DEASELAKE,543,10,11,BCHYDRO,1993-07-07,DEASELAKE,3,S1,1,0,1500,1976,S3,N,1992,3000,S,MIN,,DC,BF,,,,,,N,N,N,N,TR,I,OK,NE,NE,3000,F,P,P,,,,,,,,,,R,50,30,50,30,20,20,S,,MD,CW,N,G,S,,SF,BF,BF,2,1.0286,1.02968,1.05911,3177.34,3177.34,0,0,0,0,0,0,0,0,5,1990 NBCC (I=1 0 ASSUMED) ,,,1,41,16,2.772588722239781,0,6,6,S3,M,M,3,DC,6,6,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3177.33,2815.3265537592038,5304.5789038620505,10743299.402549999,2555.442670805871,5070.6653226086555,1.669508330536032,2.11822,3177.33,2.11822,Low Rise,Post-1970,3.536385935908034,3.843979469040159,,6:DC,
,,,BC,DUNCAN,487,16,52,BCHYDRO,1993-07-06,DUNCAN,6,,3,0,52700,1967,S1,N,1991,560000,S,MIN,,IO,SW,BF,SD,,,,N,N,N,N,TR,I,OK,NE,NE,560000,G,P,P,,60000,,,,,,,,R,248,91,248,91,12,36.5,S,S,MDF,CW,N,G,S,,SF,MF,MF,10.63,1.0596,1.02968,1.09107,610999,610999,0,65464.1,0,0,0,0,0,0,5,NBCC 1990 (I=1 5) ,,,3,50,24,3.1780538303479458,0,5,5,S1,H,H,6,IO,11,11,N,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610999.2,541386.0921231443,1020068.254350851,2065931880.0119996,491410.5325881323,975086.7727247815,1.669508330536032,11.593912713472484,610999.2,11.593912713472484,Low Rise,1950-1970,19.356133858649926,21.039723180987767,,5:IO,
,,,BC,DUNCAN,488,16,52,BCHYDRO,1993-07-06,DUNCAN,6,,3,0,25800,1976,S2,N,1991,275000,S,MIN,,IO,EF,SD,,,,,N,N,N,N,TR,I,OK,NE,NE,275000,G,P,P,,45000,,,,,,,,L,119,85,119,85,12,43.5,S,S,MDF,CW,N,G,S,,SF,BF,BF,10.66,1.0596,1.02968,1.09107,300044,300044,0,49098.1,0,0,0,0,0,0,5,NBCC 1990 (I=1 5) ,,,3,41,15,2.70805020110221,0,6,6,S2,H,H,6,IO,11,11,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300044.25,265859.24166761554,500926.3749044358,1014520119.64875,241317.67225310073,478837.2544630624,1.669508330536032,11.629622093023256,300044.25,11.629622093023256,Low Rise,Post-1970,19.41575096528821,21.104525761383254,,6:IO,
,,,BC,DUNCAN,489,16,52,BCHYDRO,1993-07-06,DUNCAN,6,,3,0,19950,1978,S2,N,1991,150000,S,MIN,,IO,EF,SD,,,,,N,N,N,N,TR,I,OK,NE,NE,150000,G,P,P,,30000,,,,,,,,R,109,61,109,61,16,49,S,S,C,CW,N,G,S,,SF,BF,BF,7.52,1.0596,1.02968,1.09107,163660,163660,0,32732.1,0,0,0,0,0,0,5,NBCC 1990 (I=1 5) ,,,3,39,13,2.5649493574615367,0,6,6,S2,H,H,6,IO,11,11,N,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163660.5,145014.1318186994,273232.5681296923,553374610.7175,131627.82122896402,261183.95697985223,1.669508330536032,8.203533834586466,163660.5,8.203533834586466,Low Rise,Post-1970,13.695868076676303,14.887129586977114,,6:IO,
,,,BC,GOLDRIVER,500,14,43,BCHYDRO,1993-07-07,GOLDRIVER,7,S1,1,0,1440,1966,S3,N,1992,70000,S,MIN,,IO,BF,SD,SF,,,,N,N,N,N,V,I,OK,NE,NE,50000,G,P,P,,10000,,,,,,,,R,60,24,60,24,12,12,S,,MD,CW,N,G,S,,SF,MF,MF,34.72,1.0286,1.02968,1.05911,74138,52955.7,0,10591.1,0,0,0,0,0,0,5,1990 NBCC (I=1 5) ,,,1,51,26,3.258096538021482,0,6,6,S3,VH,VH,7,IO,12,12,N,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74137.7,65690.95292104808,123773.50775678118,250676986.05949998,59626.99565213699,118315.52419420196,1.669508330536032,36.774652777777774,52955.5,51.484513888888884,Low Rise,1950-1970,61.39558916507003,66.73575467083609,,6:IO,
